account_id,product_id,date_id,quantity
1219,245,2024-11-25,14
1028,225,2024-11-01,12
1128,212,2024-11-19,17
1434,281,2024-11-12,20
1388,255,2024-11-03,17
1267,235,2024-11-17,11
1280,287,2024-11-05,12
1450,278,2024-11-26,12
1477,279,2024-11-03,12
1241,264,2024-11-23,14
1353,275,2024-11-29,12
1152,244,2024-11-15,16
1491,276,2024-11-14,14
1417,235,2024-11-04,19
1281,228,2024-11-04,19
1427,286,2024-11-18,12
1311,282,2024-11-10,19
1139,259,2024-11-17,16
1239,231,2024-11-09,15
1199,202,2024-11-01,14
1004,205,2024-11-28,18
1319,207,2024-11-09,11
1112,277,2024-11-25,18
1128,274,2024-11-19,15
1119,244,2024-11-21,16
1422,296,2024-11-16,12
1335,252,2024-11-27,12
1403,286,2024-11-28,18
1075,270,2024-11-18,12
1331,275,2024-11-24,19
1274,212,2024-11-27,19
1356,206,2024-11-17,17
1438,218,2024-11-04,17
1216,212,2024-11-15,20
1083,250,2024-11-22,19
1392,281,2024-11-11,11
1443,272,2024-11-26,17
1493,291,2024-11-07,18
1013,287,2024-11-14,20
1288,246,2024-11-26,11
1486,299,2024-11-19,14
1201,293,2024-11-10,13
1296,244,2024-11-25,15
1243,226,2024-11-22,11
1096,210,2024-11-24,14
1195,208,2024-11-25,12
1189,230,2024-11-18,13
1091,272,2024-11-09,20
1149,207,2024-11-29,14
1393,292,2024-11-15,17
1146,285,2024-11-27,13
1142,268,2024-11-06,19
1010,266,2024-11-29,15
1019,295,2024-11-25,11
1192,210,2024-11-28,18
1143,225,2024-11-22,17
1009,220,2024-11-19,17
1216,241,2024-11-25,18
1325,278,2024-11-27,12
1393,220,2024-11-21,15
1423,261,2024-11-01,15
1421,202,2024-11-01,12
1193,201,2024-11-27,13
1008,219,2024-11-27,12
1006,241,2024-11-04,12
1084,215,2024-11-18,13
1332,232,2024-11-20,12
1081,252,2024-11-01,17
1408,274,2024-11-02,12
1228,259,2024-11-01,19
1455,233,2024-11-15,14
1237,274,2024-11-13,17
1455,205,2024-11-17,18
1066,268,2024-11-17,12
1169,240,2024-11-12,11
1305,268,2024-11-06,20
1431,240,2024-11-03,15
1246,241,2024-11-04,17
1384,245,2024-11-28,13
1171,246,2024-11-05,11
1389,205,2024-11-03,11
1491,215,2024-12-16,11
1086,296,2024-12-18,16
1199,219,2024-12-29,12
1300,249,2024-12-09,19
1149,219,2024-12-02,19
1382,239,2024-12-13,12
1495,251,2024-12-01,12
1330,212,2024-12-21,14
1284,287,2024-12-31,19
1087,201,2024-12-10,18
1312,280,2024-12-06,17
1239,236,2024-12-02,11
1179,207,2024-12-26,12
1333,261,2024-12-20,17
1380,270,2024-12-20,16
1141,268,2024-12-09,11
1036,281,2024-12-27,17
1424,212,2024-12-29,18
1069,293,2024-12-17,19
1245,279,2024-12-27,13
1414,220,2024-12-17,17
1479,260,2024-12-17,17
1437,295,2024-12-31,14
1496,273,2024-12-17,18
1132,203,2024-12-22,16
1068,215,2024-12-28,12
1387,269,2024-12-08,19
1270,212,2024-12-27,12
1498,268,2024-12-10,16
1149,267,2024-12-13,11
1007,224,2024-12-21,18
1331,201,2024-12-28,16
1164,256,2024-12-31,14
1159,232,2024-12-12,20
1194,287,2024-12-26,14
1252,254,2024-12-20,14
1303,204,2024-12-31,15
1086,218,2024-12-30,18
1291,211,2024-12-01,11
1034,246,2024-12-06,13
1435,265,2024-12-04,13
1255,239,2024-12-21,17
1403,293,2024-12-20,14
1221,276,2024-12-09,20
1194,201,2024-12-10,19
1201,299,2024-12-08,18
1390,288,2024-12-13,11
1489,216,2024-12-04,16
1463,245,2024-12-26,14
1012,280,2024-12-07,12
1479,248,2024-12-30,18
1490,220,2024-12-14,14
1078,234,2024-12-06,20
1018,239,2024-12-28,16
1471,286,2024-12-23,14
1034,229,2024-12-28,13
1092,213,2024-12-03,13
1276,225,2024-12-28,17
1015,294,2024-12-09,14
1040,215,2024-12-17,20
1388,231,2024-12-30,17
1206,256,2024-12-24,14
1248,250,2024-12-21,14
1128,282,2024-12-04,19
1250,267,2024-12-20,14
1311,250,2024-12-31,11
1076,246,2024-12-31,11
1294,270,2024-12-03,15
1168,248,2024-12-10,19
1248,283,2024-12-07,20
1157,272,2024-12-15,18
1039,234,2024-12-20,14
1381,281,2024-12-18,20
1011,260,2024-12-22,16
1003,287,2024-12-16,20
1135,212,2024-12-15,16
1464,290,2024-12-18,17
1486,265,2024-12-02,12
1409,248,2024-12-25,16
1359,252,2024-12-30,17
1164,253,2024-12-14,17
1365,246,2024-12-08,14
1008,273,2024-12-11,15
1407,249,2024-12-17,16
1198,223,2024-12-26,13
1376,296,2024-12-29,18
1258,288,2024-12-05,12
1179,271,2024-12-16,16
1294,210,2024-12-15,19
1257,244,2024-12-16,19
1275,214,2024-12-23,16
1238,262,2024-12-01,13
1029,217,2024-12-31,11
1361,287,2024-12-28,19
1441,262,2024-12-04,11
1032,240,2024-12-25,19
1073,270,2024-12-17,18
1156,230,2024-12-13,18
1070,263,2024-12-13,14
1315,248,2024-12-12,16
1494,252,2024-12-29,11
1306,228,2024-12-08,19
1045,279,2024-12-23,20
1408,217,2024-12-02,11
1143,260,2024-12-07,18
1058,200,2024-12-28,11
1020,283,2024-12-21,18
1159,293,2024-12-13,18
1000,264,2025-01-04,11
1327,259,2025-01-10,15
1083,268,2025-01-18,15
1061,259,2025-01-28,11
1167,264,2025-01-16,13
1420,259,2025-01-15,16
1071,233,2025-01-26,13
1408,236,2025-01-11,15
1075,215,2025-01-05,16
1250,266,2025-01-14,18
1131,225,2025-01-15,15
1056,241,2025-01-20,16
1470,295,2025-01-05,17
1373,276,2025-01-07,18
1080,223,2025-01-02,19
1397,227,2025-01-17,12
1390,211,2025-01-29,17
1439,245,2025-01-04,17
1160,217,2025-01-16,13
1190,257,2025-01-20,11
1378,248,2025-01-15,20
1459,287,2025-01-02,12
1341,272,2025-01-12,14
1005,240,2025-01-07,18
1136,284,2025-01-31,17
1321,287,2025-01-09,18
1168,231,2025-01-30,14
1489,280,2025-01-16,14
1192,260,2025-01-02,20
1020,283,2025-01-08,15
1070,253,2025-01-26,20
1317,261,2025-01-09,17
1085,292,2025-01-27,20
1050,273,2025-01-08,12
1182,260,2025-01-08,16
1278,287,2025-01-24,16
1075,263,2025-01-04,16
1366,277,2025-01-03,19
1355,236,2025-01-07,13
1305,264,2025-01-18,11
1209,287,2025-01-17,16
1187,256,2025-01-24,17
1425,229,2025-01-01,15
1247,249,2025-01-25,15
1377,290,2025-01-27,15
1183,279,2025-01-11,14
1065,228,2025-01-21,14
1125,229,2025-01-04,16
1209,219,2025-01-18,13
1203,291,2025-01-03,11
1124,233,2025-01-10,15
1412,236,2025-01-07,15
1496,274,2025-01-26,19
1088,259,2025-01-15,14
1321,243,2025-01-21,14
1231,239,2025-01-14,20
1340,257,2025-01-12,19
1127,294,2025-01-09,12
1081,224,2025-01-15,19
1054,277,2025-01-15,18
1111,215,2025-01-11,19
1034,281,2025-01-04,12
1211,254,2025-01-29,13
1031,222,2025-01-21,20
1067,263,2025-01-14,16
1479,222,2025-01-29,12
1118,210,2025-01-24,18
1144,200,2025-01-02,12
1401,285,2025-01-25,14
1163,230,2025-01-19,17
1398,243,2025-01-04,15
1301,246,2025-01-24,17
1373,254,2025-01-23,18
1030,290,2025-01-03,17
1099,240,2025-01-23,15
1372,283,2025-01-24,20
1366,283,2025-01-05,18
1464,276,2025-01-14,12
1083,208,2025-01-29,17
1086,243,2025-01-17,14
1358,247,2025-01-23,13
1363,266,2025-01-07,19
1295,254,2025-01-24,17
1190,224,2025-01-29,17
1341,235,2025-01-08,18
1233,203,2025-01-07,14
1222,274,2025-01-01,11
1151,288,2025-01-16,16
1337,270,2025-01-09,14
1294,216,2025-01-06,15
1263,253,2025-01-16,11
1137,287,2025-01-28,17
1417,251,2025-01-24,17
1233,248,2025-01-10,14
1326,258,2025-01-22,20
1290,296,2025-01-07,20
1059,268,2025-01-27,16
1447,216,2025-02-14,19
1287,293,2025-02-04,17
1102,259,2025-02-02,17
1385,255,2025-02-08,13
1249,271,2025-02-20,14
1493,264,2025-02-04,19
1250,238,2025-02-26,20
1403,219,2025-02-01,13
1101,217,2025-02-15,13
1329,204,2025-02-03,19
1311,282,2025-02-24,16
1498,298,2025-02-12,12
1310,287,2025-02-02,14
1192,210,2025-02-09,12
1298,214,2025-02-06,18
1195,262,2025-02-18,11
1430,288,2025-02-09,20
1117,244,2025-02-27,14
1455,203,2025-02-20,14
1261,271,2025-02-04,15
1022,242,2025-02-23,14
1027,265,2025-02-16,20
1178,290,2025-02-12,16
1105,284,2025-02-13,17
1185,208,2025-02-09,15
1321,274,2025-02-12,13
1478,283,2025-02-09,12
1410,255,2025-02-05,11
1112,210,2025-02-13,18
1352,254,2025-02-13,20
1375,227,2025-02-10,17
1397,256,2025-02-23,14
1067,218,2025-02-24,20
1102,227,2025-02-27,11
1476,236,2025-02-11,14
1143,253,2025-02-10,19
1424,298,2025-02-26,11
1434,294,2025-02-24,19
1303,251,2025-02-15,17
1201,231,2025-02-26,16
1389,287,2025-02-13,20
1440,257,2025-02-26,15
1082,273,2025-02-22,15
1476,279,2025-02-20,19
1018,276,2025-02-28,11
1261,269,2025-02-11,13
1415,209,2025-02-05,15
1391,212,2025-02-14,11
1193,218,2025-02-06,11
1225,222,2025-02-02,17
1151,202,2025-02-27,11
1272,280,2025-02-28,17
1403,249,2025-02-10,14
1342,219,2025-02-22,16
1330,278,2025-02-19,13
1445,289,2025-02-14,20
1322,251,2025-02-02,12
1262,294,2025-02-20,14
1290,257,2025-02-11,15
1165,265,2025-02-25,15
1317,234,2025-02-23,12
1107,294,2025-02-25,19
1041,291,2025-02-11,18
1011,238,2025-02-06,19
1201,216,2025-02-28,20
1264,214,2025-02-21,20
1433,218,2025-02-11,19
1471,270,2025-02-22,18
1309,274,2025-02-05,19
1138,252,2025-02-12,17
1344,276,2025-02-09,12
1124,270,2025-02-28,13
1381,273,2025-02-15,19
1438,232,2025-02-02,11
1067,259,2025-02-23,17
1432,287,2025-02-01,13
1017,207,2025-02-02,14
1449,249,2025-02-24,19
1026,202,2025-02-20,11
1272,262,2025-02-09,20
1285,252,2025-02-11,17
1235,263,2025-03-04,16
1008,203,2025-03-28,14
1444,290,2025-03-05,12
1268,211,2025-03-08,17
1310,296,2025-03-26,15
1351,217,2025-03-25,14
1311,205,2025-03-16,15
1441,260,2025-03-20,20
1362,237,2025-03-15,15
1010,262,2025-03-24,12
1098,256,2025-03-05,16
1125,274,2025-03-15,17
1278,227,2025-03-30,20
1307,210,2025-03-19,19
1173,247,2025-03-27,16
1194,245,2025-03-27,12
1375,232,2025-03-28,13
1042,237,2025-03-18,20
1421,215,2025-03-23,15
1295,262,2025-03-18,18
1317,236,2025-03-19,18
1097,290,2025-03-02,15
1458,220,2025-03-15,20
1008,205,2025-03-21,14
1097,215,2025-03-25,13
1329,221,2025-03-04,12
1389,204,2025-03-10,16
1194,292,2025-03-25,17
1325,235,2025-03-16,19
1007,289,2025-03-03,13
1183,296,2025-03-20,11
1489,267,2025-03-23,14
1192,208,2025-03-06,13
1084,201,2025-03-28,14
1041,289,2025-03-12,18
1392,262,2025-03-14,11
1347,277,2025-03-06,11
1109,255,2025-03-02,17
1498,200,2025-03-01,19
1135,288,2025-03-24,13
1260,238,2025-03-24,19
1430,258,2025-03-21,16
1273,220,2025-03-24,17
1150,283,2025-03-29,11
1357,290,2025-03-18,20
1078,241,2025-03-04,13
1094,244,2025-03-23,17
1448,202,2025-03-25,13
1252,205,2025-03-24,15
1282,297,2025-03-28,15
1153,231,2025-03-23,12
1435,296,2025-03-23,18
1405,245,2025-03-30,17
1405,284,2025-03-27,20
1141,237,2025-03-04,12
1060,223,2025-03-05,14
1158,298,2025-03-04,13
1093,293,2025-03-24,13
1391,225,2025-03-22,16
1010,285,2025-03-26,19
1230,207,2025-03-23,11
1321,289,2025-03-25,19
1056,263,2025-03-12,14
1046,260,2025-03-25,14
1319,264,2025-03-30,13
1358,263,2025-03-18,14
1476,232,2025-03-04,19
1085,200,2025-03-14,17
1335,282,2025-03-08,14
1042,265,2025-03-14,17
1380,291,2025-03-26,19
1383,244,2025-03-12,14
1378,216,2025-03-18,17
1325,247,2025-03-14,17
1210,298,2025-03-29,14
1121,298,2025-03-28,16
1006,286,2025-03-06,20
1277,232,2025-03-16,19
1169,295,2025-03-26,16
1179,214,2025-03-02,17
1447,240,2025-03-18,18
1458,246,2025-03-08,12
1351,274,2025-03-30,11
1209,205,2025-03-16,20
1052,273,2025-03-19,13
1463,245,2025-03-17,12
1136,253,2025-03-13,14
1003,298,2025-03-22,14
1176,263,2025-03-05,17
1172,231,2025-03-11,15
1275,209,2025-03-11,12
1245,224,2025-03-17,19
